City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Amaravati,2019-01-17,118.0,174.01,3.46,58.6,33.99,0.82,13.73,24.69,262.0,Poor
Amaravati,2019-01-18,107.94,163.17,5.64,63.17,38.2,0.8,26.75,21.59,287.0,Poor
Amaravati,2019-01-19,108.34,173.27,13.44,61.22,43.49,0.72,11.71,23.64,262.0,Poor
Amaravati,2019-01-20,96.45,159.1,17.23,71.77,52.18,0.91,16.0,22.52,242.0,Poor
Amaravati,2019-01-22,100.34,165.55,20.01,60.14,48.26,0.85,13.57,24.82,230.0,Poor
Amaravati,2019-01-24,62.74,108.94,6.36,43.14,28.2,0.87,11.48,20.37,113.0,Moderate
Amaravati,2019-01-28,51.67,70.71,5.29,55.79,34.06,1.28,15.66,20.15,91.0,Satisfactory
Amaravati,2019-01-29,54.24,87.78,5.5,56.1,34.39,0.98,27.99,25.38,96.0,Satisfactory
Amaravati,2019-01-30,47.81,99.22,5.98,65.34,39.69,1.02,26.84,36.53,111.0,Moderate
Amaravati,2019-01-31,84.99,137.17,5.14,71.78,42.43,1.39,15.58,47.94,143.0,Moderate
Amaravati,2019-02-01,63.05,111.15,5.4,68.18,40.73,1.06,13.42,47.46,141.0,Moderate
Amaravati,2019-02-02,71.09,128.56,29.13,85.01,68.98,1.15,10.68,40.2,130.0,Moderate
Amaravati,2019-02-04,73.21,129.76,3.04,61.14,35.07,1.11,16.63,62.74,150.0,Moderate
Amaravati,2019-02-05,81.64,146.56,13.08,83.44,55.08,1.58,12.92,43.18,159.0,Moderate
Amaravati,2019-02-06,81.71,142.46,15.23,74.7,49.36,1.03,18.7,37.16,178.0,Moderate
Amaravati,2019-02-07,75.52,125.82,7.69,25.85,20.1,0.74,12.37,32.23,159.0,Moderate
Amaravati,2019-02-09,65.56,128.56,6.38,23.26,17.36,0.86,16.7,34.16,115.0,Moderate
Amaravati,2019-02-13,70.86,142.17,3.01,28.42,17.6,0.74,10.43,41.96,121.0,Moderate
Amaravati,2019-02-14,69.96,130.91,15.49,35.52,31.56,0.84,9.78,37.99,157.0,Moderate
Amaravati,2019-02-15,60.11,101.22,2.29,22.82,13.91,0.7,6.98,40.95,116.0,Moderate
Amaravati,2019-02-21,38.35,95.79,18.66,21.18,26.51,0.72,8.3,27.25,96.0,Satisfactory
Amaravati,2019-02-22,36.92,106.73,26.53,25.18,35.05,0.64,14.78,30.4,96.0,Satisfactory
Amaravati,2019-02-23,43.16,149.98,43.76,28.73,50.94,0.8,9.67,31.72,126.0,Moderate
Amaravati,2019-02-24,42.51,121.35,18.77,24.64,28.36,0.53,14.5,35.13,131.0,Moderate
Amaravati,2019-02-25,33.88,80.8,3.59,18.86,13.05,0.51,13.5,30.89,95.0,Satisfactory
Amaravati,2019-02-28,20.92,49.94,3.23,13.32,9.81,0.56,15.85,25.36,60.0,Satisfactory
Amaravati,2019-03-06,49.2,116.27,2.37,16.7,10.86,0.69,15.37,44.06,120.0,Moderate
Amaravati,2019-03-07,42.1,87.51,1.68,13.22,8.24,0.57,11.6,44.93,105.0,Moderate
Amaravati,2019-03-08,16.39,53.9,2.15,8.68,6.38,0.62,10.98,31.2,92.0,Satisfactory
Amaravati,2019-03-09,12.88,59.01,2.82,9.92,7.57,0.69,12.43,29.66,86.0,Satisfactory
Amaravati,2019-03-10,10.66,47.74,4.02,8.02,7.5,0.35,12.07,22.33,56.0,Satisfactory
Amaravati,2019-03-11,12.77,50.79,2.6,8.45,6.56,0.53,14.06,22.67,78.0,Satisfactory
Amaravati,2019-03-12,27.0,90.58,5.03,15.67,12.51,0.41,13.33,27.15,74.0,Satisfactory
Amaravati,2019-03-13,32.79,104.04,4.4,17.4,12.91,0.4,9.21,31.25,97.0,Satisfactory
Amaravati,2019-03-14,39.77,129.33,14.09,24.88,24.78,0.45,8.16,27.19,107.0,Moderate
Amaravati,2019-03-15,43.78,124.06,6.29,19.29,15.47,0.64,11.35,29.47,130.0,Moderate
Amaravati,2019-03-16,40.96,101.35,4.18,14.19,11.01,0.46,7.42,22.03,110.0,Moderate
Amaravati,2019-03-17,40.08,93.9,6.5,14.86,12.92,0.58,7.89,28.04,98.0,Satisfactory
Amaravati,2019-03-18,22.52,69.14,7.47,13.59,13.38,0.56,10.99,21.12,101.0,Moderate
Amaravati,2019-03-19,22.09,53.31,2.18,9.6,6.94,0.68,9.51,29.78,85.0,Satisfactory
Amaravati,2019-03-20,25.39,49.43,2.04,7.75,5.44,0.7,9.14,32.42,85.0,Satisfactory
Amaravati,2019-03-21,21.71,43.12,1.13,6.24,4.23,0.5,7.63,36.81,60.0,Satisfactory
Amaravati,2019-03-22,23.56,53.08,2.86,12.03,8.56,0.53,10.27,29.46,56.0,Satisfactory
Amaravati,2019-03-23,23.68,64.65,9.37,14.63,15.49,0.53,8.61,29.24,67.0,Satisfactory
Amaravati,2019-03-24,17.99,48.09,2.41,8.02,5.87,0.47,9.11,29.02,79.0,Satisfactory
Amaravati,2019-03-25,17.03,46.96,2.89,10.15,7.82,0.5,13.84,21.8,45.0,Good
Amaravati,2019-03-26,20.58,51.83,3.09,9.93,7.87,0.49,10.38,21.95,53.0,Satisfactory
Amaravati,2019-03-27,24.0,60.54,2.23,10.84,7.69,0.54,12.07,32.91,69.0,Satisfactory
Amaravati,2019-03-28,27.44,70.3,3.41,12.49,9.43,0.54,12.69,28.07,65.0,Satisfactory
Amaravati,2019-03-29,24.11,65.16,2.56,9.81,7.4,0.45,8.19,30.44,78.0,Satisfactory
Amaravati,2019-03-30,28.43,60.07,1.74,9.49,6.53,0.56,17.06,42.66,83.0,Satisfactory
Amaravati,2019-03-31,33.0,72.26,1.11,9.26,5.64,0.58,16.56,34.64,64.0,Satisfactory
Amaravati,2019-04-01,37.09,70.85,1.55,7.48,4.74,0.69,12.4,38.42,102.0,Moderate
Amaravati,2019-04-02,30.05,62.5,1.54,8.62,5.72,0.71,14.7,31.67,92.0,Satisfactory
Amaravati,2019-04-03,20.75,45.07,1.4,5.59,4.08,0.48,9.15,25.97,58.0,Satisfactory
Amaravati,2019-04-04,13.97,39.04,3.77,7.21,6.99,0.64,10.24,20.32,76.0,Satisfactory
Amaravati,2019-04-05,18.72,50.84,3.12,6.06,5.7,0.67,13.03,28.03,78.0,Satisfactory
Amaravati,2019-04-06,22.07,63.47,2.2,5.25,3.94,0.62,12.96,40.3,91.0,Satisfactory
Amaravati,2019-04-07,19.4,55.83,1.42,7.03,4.48,0.76,10.88,38.75,124.0,Moderate
Amaravati,2019-04-08,13.49,34.05,1.45,4.2,3.38,0.57,12.69,22.15,75.0,Satisfactory
Amaravati,2019-04-09,20.68,38.77,1.56,4.48,3.53,0.63,10.9,26.79,73.0,Satisfactory
Amaravati,2019-04-10,16.52,36.76,1.14,3.14,2.26,0.61,8.92,39.57,101.0,Moderate
Amaravati,2019-04-11,15.91,33.28,0.46,2.04,0.86,0.4,13.09,33.05,64.0,Satisfactory
Amaravati,2019-04-12,17.24,43.11,2.53,5.32,4.04,0.58,14.02,30.87,80.0,Satisfactory
Amaravati,2019-04-13,25.87,89.0,2.4,9.61,6.54,0.39,11.84,46.66,85.0,Satisfactory
Amaravati,2019-04-14,15.77,50.12,1.12,6.04,4.03,0.36,14.45,28.78,80.0,Satisfactory
Amaravati,2019-04-15,23.75,68.9,1.94,11.38,7.46,0.64,18.42,19.94,84.0,Satisfactory
Amaravati,2019-04-16,25.36,81.59,2.19,20.61,12.25,0.65,22.54,20.53,79.0,Satisfactory
Amaravati,2019-04-17,32.7,91.22,2.19,17.13,10.91,0.54,15.71,25.28,91.0,Satisfactory
Amaravati,2019-04-18,20.21,57.8,2.65,13.78,9.52,0.51,10.6,26.51,79.0,Satisfactory
Amaravati,2019-04-19,11.55,37.66,3.35,13.27,9.6,0.59,12.58,26.46,82.0,Satisfactory
Amaravati,2019-04-20,9.39,36.94,2.81,12.29,8.89,0.35,17.07,24.65,45.0,Good
Amaravati,2019-04-21,9.77,35.42,1.48,12.59,7.81,0.32,21.81,28.75,41.0,Good
Amaravati,2019-04-22,21.38,75.6,2.29,19.85,11.65,0.48,23.3,39.42,78.0,Satisfactory
Amaravati,2019-04-23,24.68,132.02,8.38,29.05,22.21,0.58,16.03,23.73,124.0,Moderate
Amaravati,2019-04-24,17.58,59.05,2.68,18.08,11.89,0.48,12.66,27.14,73.0,Satisfactory
Amaravati,2019-04-25,28.05,84.5,4.67,18.74,13.85,0.48,12.78,25.81,71.0,Satisfactory
Amaravati,2019-04-26,27.98,79.71,2.79,18.31,12.1,0.51,8.71,34.54,79.0,Satisfactory
Amaravati,2019-04-27,23.32,70.68,1.97,16.88,10.58,0.66,16.4,34.16,78.0,Satisfactory
Amaravati,2019-04-28,15.52,46.14,2.16,15.11,9.79,0.42,13.67,23.72,57.0,Satisfactory
Amaravati,2019-04-29,12.11,40.82,2.1,15.46,9.94,0.31,12.72,23.43,46.0,Good
Amaravati,2019-04-30,19.03,60.71,1.99,19.23,11.85,0.4,13.57,35.2,58.0,Satisfactory
Amaravati,2019-05-01,27.18,93.8,2.87,23.54,14.82,0.64,26.8,38.05,83.0,Satisfactory
Amaravati,2019-05-02,38.9,111.93,1.76,27.29,16.03,0.98,16.06,56.99,109.0,Moderate
Amaravati,2019-05-03,57.73,211.34,3.54,35.92,21.98,0.78,16.59,58.87,148.0,Moderate
Amaravati,2019-05-04,44.49,163.62,1.17,22.32,12.89,0.53,16.97,67.99,158.0,Moderate
Amaravati,2019-05-05,39.76,152.97,1.12,23.24,13.25,0.52,15.33,69.15,146.0,Moderate
Amaravati,2019-05-06,47.3,136.76,1.53,20.22,12.09,0.64,22.25,68.43,133.0,Moderate
Amaravati,2019-05-07,39.81,138.9,1.14,18.58,10.81,0.44,13.03,51.98,122.0,Moderate
Amaravati,2019-05-08,49.19,155.58,0.95,26.89,13.92,0.77,25.9,73.55,126.0,Moderate
Amaravati,2019-05-09,40.38,112.93,1.4,24.31,13.78,0.7,30.4,74.3,131.0,Moderate
Amaravati,2019-05-10,44.65,114.79,1.63,19.79,12.0,0.63,19.26,54.72,124.0,Moderate
Amaravati,2019-05-11,35.5,98.4,1.74,19.29,11.72,0.59,17.83,49.82,106.0,Moderate
Amaravati,2019-05-15,34.12,88.79,1.7,19.98,12.12,0.7,24.2,42.21,109.0,Moderate
Amaravati,2019-05-16,41.62,95.91,1.93,20.32,12.54,0.53,21.47,43.36,92.0,Satisfactory
Amaravati,2019-05-17,43.1,96.34,2.0,21.71,13.26,0.67,24.72,42.13,88.0,Satisfactory
Amaravati,2019-05-18,35.3,89.42,0.8,17.33,9.84,0.47,17.09,44.47,95.0,Satisfactory
Amaravati,2019-05-19,40.35,94.6,0.91,18.93,10.8,0.53,23.95,45.97,93.0,Satisfactory
Amaravati,2019-05-20,32.33,78.4,1.83,19.42,11.91,0.61,21.27,34.54,104.0,Moderate
Amaravati,2019-05-21,24.95,74.2,1.86,20.68,12.51,0.49,16.73,19.84,80.0,Satisfactory
Amaravati,2019-05-23,30.42,76.95,1.27,16.96,10.05,0.72,13.67,30.35,99.0,Satisfactory
Amaravati,2019-05-24,36.5,84.57,1.5,17.83,10.77,0.63,14.71,37.15,99.0,Satisfactory
Amaravati,2019-05-25,40.04,98.75,1.7,17.31,10.2,0.89,18.61,48.85,108.0,Moderate
Amaravati,2019-05-26,40.51,99.45,0.71,16.93,9.55,0.51,14.62,54.63,99.0,Satisfactory
Amaravati,2019-05-27,38.88,86.09,1.31,18.0,10.69,0.47,13.86,51.56,106.0,Moderate
Amaravati,2019-05-28,36.31,77.21,1.47,18.03,10.88,0.52,17.79,42.23,85.0,Satisfactory
Amaravati,2019-05-29,38.7,82.24,1.45,16.29,9.94,0.48,15.76,42.04,83.0,Satisfactory
Amaravati,2019-05-30,33.52,79.78,2.11,26.44,15.85,0.57,19.96,45.17,83.0,Satisfactory
Amaravati,2019-05-31,36.8,75.96,0.97,17.39,10.05,0.51,14.55,48.97,74.0,Satisfactory
Amaravati,2019-06-01,41.89,99.66,1.66,22.98,13.65,0.77,17.7,39.43,103.0,Moderate
Amaravati,2019-06-02,41.47,90.61,0.72,18.25,10.27,0.5,16.21,54.72,101.0,Moderate
Amaravati,2019-06-03,31.52,73.42,1.39,20.17,11.91,0.45,18.1,43.53,80.0,Satisfactory
Amaravati,2019-06-04,39.73,104.78,1.54,27.54,15.99,0.95,17.17,42.88,107.0,Moderate
Amaravati,2019-06-05,36.24,84.55,0.66,19.93,10.94,0.46,21.35,54.64,91.0,Satisfactory
Amaravati,2019-06-06,24.16,59.22,1.81,26.79,9.83,0.53,26.62,41.27,78.0,Satisfactory
Amaravati,2019-06-07,23.12,57.48,1.52,24.2,13.97,0.52,23.46,56.71,65.0,Satisfactory
Amaravati,2019-06-08,31.95,71.15,2.87,26.2,16.27,0.58,17.18,55.48,71.0,Satisfactory
Amaravati,2019-06-09,26.02,66.47,0.73,20.95,11.65,0.52,15.99,75.1,90.0,Satisfactory
Amaravati,2019-06-10,22.19,63.59,2.62,25.07,15.42,0.5,18.35,62.52,78.0,Satisfactory
Amaravati,2019-06-11,13.91,48.33,3.61,24.16,15.86,0.37,14.02,44.59,61.0,Satisfactory
Amaravati,2019-06-12,11.81,43.2,5.0,29.99,20.12,0.34,13.82,41.43,50.0,Good
Amaravati,2019-06-13,10.02,31.73,4.88,33.11,21.72,0.49,17.28,38.1,42.0,Good
Amaravati,2019-06-14,9.55,31.71,3.23,24.02,15.47,0.36,16.48,32.84,38.0,Good
Amaravati,2019-06-15,17.42,69.93,1.53,18.88,11.36,0.38,14.79,38.49,54.0,Satisfactory
Amaravati,2019-06-16,19.25,71.73,0.8,18.26,10.36,0.31,9.68,47.37,75.0,Satisfactory
Amaravati,2019-06-17,23.99,66.09,3.71,28.19,18.1,0.49,14.94,30.27,72.0,Satisfactory
Amaravati,2019-06-18,23.62,68.06,7.98,36.52,26.01,0.46,13.66,30.54,59.0,Satisfactory
Amaravati,2019-06-19,21.28,72.04,2.87,27.95,16.23,0.44,18.83,38.25,77.0,Satisfactory
Amaravati,2019-06-20,14.03,40.6,3.87,25.45,16.74,0.45,18.94,34.87,59.0,Satisfactory
Amaravati,2019-06-21,17.9,39.22,2.87,29.14,17.92,0.57,16.39,32.98,42.0,Good
Amaravati,2019-06-22,17.07,40.3,1.54,25.75,15.04,0.5,16.01,36.19,46.0,Good
Amaravati,2019-06-23,13.45,34.6,1.0,24.16,13.66,0.46,14.9,40.53,48.0,Good
Amaravati,2019-06-24,15.93,32.7,1.43,20.53,12.15,0.43,16.53,42.92,53.0,Satisfactory
Amaravati,2019-06-25,19.8,34.77,2.36,30.66,18.32,0.76,14.36,38.26,78.0,Satisfactory
Amaravati,2019-06-26,21.45,38.36,4.83,36.24,23.3,0.73,17.88,24.68,74.0,Satisfactory
Amaravati,2019-06-27,12.45,30.36,3.08,26.62,16.74,0.53,17.43,27.85,70.0,Satisfactory
Amaravati,2019-06-28,9.57,26.83,2.1,22.0,13.49,0.36,19.5,32.37,42.0,Good
Amaravati,2019-06-30,11.55,25.16,1.2,22.16,12.76,0.35,17.0,40.21,46.0,Good
Amaravati,2019-07-01,13.4,23.95,4.39,29.37,19.27,0.42,16.27,29.58,39.0,Good
Amaravati,2019-07-02,12.05,24.42,6.49,29.88,21.26,0.59,13.78,23.41,66.0,Satisfactory
Amaravati,2019-07-03,14.54,32.83,7.23,30.62,22.26,0.61,12.6,27.29,68.0,Satisfactory
Amaravati,2019-07-04,8.4,21.46,11.11,30.36,25.27,0.57,14.32,26.69,68.0,Satisfactory
Amaravati,2019-07-05,10.31,22.14,8.27,25.22,20.23,0.62,16.24,22.99,70.0,Satisfactory
Amaravati,2019-07-06,13.91,38.67,2.55,18.0,11.62,0.58,18.86,26.64,72.0,Satisfactory
Amaravati,2019-07-07,15.17,40.56,0.93,18.2,10.43,0.39,23.12,30.24,43.0,Good
Amaravati,2019-07-08,13.1,34.85,2.64,22.88,14.4,0.33,17.88,25.83,35.0,Good
Amaravati,2019-07-09,11.3,31.96,4.61,23.47,16.32,0.28,17.09,27.47,37.0,Good
Amaravati,2019-07-10,13.03,29.59,5.45,25.64,18.15,0.51,20.09,32.1,75.0,Satisfactory
Amaravati,2019-07-11,11.17,25.03,5.24,26.2,18.29,0.34,23.89,26.88,40.0,Good
Amaravati,2019-07-12,11.65,27.15,5.28,22.68,16.42,0.56,22.58,25.94,70.0,Satisfactory
Amaravati,2019-07-13,17.22,34.78,1.25,4.58,3.13,0.42,14.79,36.77,48.0,Good
Amaravati,2019-07-14,12.68,20.52,0.74,3.7,2.34,0.4,15.89,31.62,41.0,Good
Amaravati,2019-07-15,10.73,22.63,2.92,9.95,7.26,0.36,16.35,32.13,48.0,Good
Amaravati,2019-07-16,14.44,40.44,4.68,17.05,12.96,0.47,15.46,27.69,39.0,Good
Amaravati,2019-07-17,21.86,56.69,4.74,19.35,14.24,0.45,19.19,31.87,55.0,Satisfactory
Amaravati,2019-07-18,16.18,39.97,3.29,16.01,11.13,0.43,12.93,35.8,53.0,Satisfactory
Amaravati,2019-07-19,22.28,42.15,2.14,13.16,8.82,0.54,20.51,33.08,46.0,Good
Amaravati,2019-07-20,11.14,18.23,1.11,5.65,3.93,0.44,13.82,37.65,47.0,Good
Amaravati,2019-07-21,14.72,22.46,1.25,4.64,3.56,0.49,9.71,34.63,45.0,Good
Amaravati,2019-07-22,12.89,26.39,2.53,9.64,7.23,0.5,15.68,29.49,39.0,Good
Amaravati,2019-07-23,13.53,23.73,8.56,12.71,13.79,0.42,15.77,22.09,35.0,Good
Amaravati,2019-07-26,7.48,15.84,4.57,10.04,8.96,0.38,12.51,20.01,35.0,Good
Amaravati,2019-07-27,12.52,30.89,1.4,3.94,2.89,0.55,14.14,22.33,65.0,Satisfactory
Amaravati,2019-07-28,13.25,37.61,0.65,2.08,1.4,0.33,12.58,22.05,36.0,Good
Amaravati,2019-07-29,10.89,26.77,5.81,11.39,9.53,0.56,21.15,19.61,68.0,Satisfactory
Amaravati,2019-07-30,8.0,22.87,5.36,10.03,9.41,0.31,14.72,22.5,28.0,Good
Amaravati,2019-07-31,10.62,26.84,2.17,4.4,4.19,0.38,11.66,24.46,29.0,Good
Amaravati,2019-08-01,8.71,21.35,1.77,4.43,3.76,0.39,13.83,20.11,34.0,Good
Amaravati,2019-08-02,6.85,13.3,1.61,1.52,1.86,0.46,13.29,18.07,68.0,Satisfactory
Amaravati,2019-08-03,9.31,19.98,1.48,3.35,2.36,0.32,11.83,20.23,24.0,Good
Amaravati,2019-08-05,7.53,24.18,2.74,6.1,5.55,0.34,26.08,26.62,31.0,Good
Amaravati,2019-08-06,6.89,13.83,2.96,6.48,5.95,0.34,13.35,21.06,32.0,Good
Amaravati,2019-08-07,7.35,18.12,3.22,6.38,6.1,0.46,11.57,21.64,66.0,Satisfactory
Amaravati,2019-08-08,7.45,19.56,3.47,7.66,6.99,0.27,11.94,22.68,27.0,Good
Amaravati,2019-08-09,10.88,30.31,3.17,10.11,8.05,0.41,11.86,22.62,32.0,Good
Amaravati,2019-08-10,13.49,37.83,2.45,7.57,6.12,0.5,19.01,27.18,70.0,Satisfactory
Amaravati,2019-08-11,16.6,47.35,2.07,6.74,5.37,0.6,15.64,31.28,76.0,Satisfactory
Amaravati,2019-08-15,24.56,47.61,2.23,9.16,6.49,0.58,18.9,33.97,51.0,Satisfactory
Amaravati,2019-08-16,15.75,34.12,2.8,9.34,7.33,0.4,28.32,36.06,49.0,Good
Amaravati,2019-08-17,17.54,31.8,2.74,9.58,7.48,0.42,20.69,28.25,40.0,Good
Amaravati,2019-08-28,15.8,44.75,3.71,12.43,9.71,0.62,11.3,36.47,92.0,Satisfactory
Amaravati,2019-08-29,14.98,36.58,4.5,13.97,11.18,0.47,14.17,29.78,47.0,Good
Amaravati,2019-08-30,10.11,23.08,23.03,14.19,14.12,0.45,16.84,23.09,37.0,Good
Amaravati,2019-10-08,23.31,39.09,2.21,12.18,8.29,0.55,18.77,31.69,50.0,Good
Amaravati,2019-10-09,27.63,44.01,3.3,11.48,8.92,0.89,18.89,31.23,78.0,Satisfactory
Amaravati,2019-10-10,21.05,31.3,5.93,14.29,12.62,0.7,12.85,24.81,45.0,Good
Amaravati,2019-10-11,18.12,33.96,5.09,11.78,10.49,0.46,14.24,17.41,43.0,Good
Amaravati,2019-10-12,7.09,24.44,2.65,7.41,6.2,0.65,13.87,29.37,72.0,Satisfactory
Amaravati,2019-10-13,7.08,21.25,3.19,7.96,6.83,0.45,13.99,26.75,46.0,Good
Amaravati,2019-10-14,9.79,26.48,3.35,11.9,9.14,0.65,14.02,30.06,74.0,Satisfactory
Amaravati,2019-10-15,32.29,56.07,2.67,12.02,8.66,0.72,15.53,47.76,55.0,Satisfactory
Amaravati,2019-10-16,40.0,67.65,3.08,13.18,9.6,0.64,15.3,51.95,72.0,Satisfactory
Amaravati,2019-10-17,19.31,36.71,5.32,13.02,11.34,0.52,11.22,28.81,51.0,Satisfactory
Amaravati,2019-10-18,9.48,25.78,3.47,11.3,8.92,0.58,12.14,27.95,43.0,Good
Amaravati,2019-10-19,13.78,24.72,3.08,10.61,8.24,0.47,11.83,29.61,41.0,Good
Amaravati,2019-10-20,8.12,21.82,1.93,7.85,5.75,0.53,11.39,34.36,52.0,Satisfactory
Amaravati,2019-10-21,9.99,25.65,3.25,12.56,9.33,0.72,8.72,29.54,72.0,Satisfactory
Amaravati,2019-10-22,9.29,20.41,8.72,16.43,15.93,0.59,11.26,25.66,44.0,Good
Amaravati,2019-10-23,11.75,23.54,3.84,13.51,10.4,0.72,10.68,23.48,71.0,Satisfactory
Amaravati,2019-10-24,7.14,23.73,4.15,11.84,9.76,0.5,8.21,28.73,40.0,Good
Amaravati,2019-10-25,7.53,26.41,3.75,10.7,8.83,0.46,5.29,25.04,39.0,Good
Amaravati,2019-10-26,11.82,27.75,3.59,11.1,8.92,0.72,9.54,24.82,69.0,Satisfactory
Amaravati,2019-10-27,18.57,36.29,3.0,9.97,7.46,0.76,14.66,22.53,49.0,Good
Amaravati,2019-10-28,38.32,53.68,3.85,9.76,8.42,0.55,18.55,30.26,67.0,Satisfactory
Amaravati,2019-10-29,19.51,39.12,3.98,13.01,10.25,0.65,15.46,29.36,48.0,Good
Amaravati,2019-10-30,18.54,35.57,6.02,13.63,12.23,0.62,12.08,28.76,48.0,Good
Amaravati,2019-10-31,12.01,28.41,7.47,13.82,13.43,0.64,11.34,25.6,45.0,Good
Amaravati,2019-11-01,12.95,35.12,6.0,13.44,12.11,0.58,12.65,31.2,64.0,Satisfactory
Amaravati,2019-11-02,18.41,39.48,7.8,11.45,12.51,0.6,11.51,31.08,49.0,Good
Amaravati,2019-11-03,42.98,74.55,5.08,15.53,12.48,0.67,12.3,45.78,74.0,Satisfactory
Amaravati,2019-11-04,56.76,101.39,4.62,20.7,14.85,0.68,17.89,41.87,94.0,Satisfactory
Amaravati,2019-11-05,78.45,137.41,6.19,26.0,19.23,0.82,29.06,42.11,122.0,Moderate
Amaravati,2019-11-06,89.53,148.15,4.0,22.79,15.39,0.89,20.75,42.72,190.0,Moderate
Amaravati,2019-11-07,85.95,135.44,4.35,24.78,16.8,1.04,15.74,47.62,198.0,Moderate
Amaravati,2019-11-08,81.5,128.86,3.06,20.13,13.3,0.93,21.32,52.53,174.0,Moderate
Amaravati,2019-11-09,77.93,128.41,2.23,14.09,9.4,0.75,20.18,58.79,168.0,Moderate
Amaravati,2019-11-10,51.46,82.75,1.84,12.24,8.01,0.64,11.75,44.89,126.0,Moderate
Amaravati,2019-11-11,39.26,68.41,2.81,16.23,10.92,0.67,10.97,39.44,77.0,Satisfactory
Amaravati,2019-11-12,37.5,69.2,4.33,20.42,14.47,0.91,11.84,34.42,94.0,Satisfactory
Amaravati,2019-11-13,45.41,76.67,2.6,14.75,10.05,0.64,13.6,50.03,73.0,Satisfactory
Amaravati,2019-11-14,50.33,91.06,3.02,16.68,11.42,0.93,10.82,59.48,101.0,Moderate
Amaravati,2019-11-15,60.86,97.67,2.41,13.27,9.11,0.8,15.36,60.81,100.0,Satisfactory
Amaravati,2019-11-16,64.88,104.25,2.5,15.42,10.32,1.04,15.4,47.96,115.0,Moderate
Amaravati,2019-11-17,63.97,109.47,2.43,18.14,11.62,0.83,22.37,37.65,127.0,Moderate
Amaravati,2019-11-18,42.45,72.25,2.7,14.32,9.89,0.81,15.71,37.44,90.0,Satisfactory
Amaravati,2019-11-19,62.31,89.89,2.51,14.9,10.06,1.0,16.91,49.95,98.0,Satisfactory
Amaravati,2019-11-20,80.27,113.24,2.34,12.84,8.83,0.79,14.86,60.68,162.0,Moderate
Amaravati,2019-11-21,63.19,97.39,2.34,13.46,9.15,0.98,12.61,65.38,141.0,Moderate
Amaravati,2019-11-22,53.15,87.02,2.74,15.54,10.58,0.65,7.74,55.76,94.0,Satisfactory
Amaravati,2019-11-23,63.39,100.23,2.4,15.36,10.21,0.71,12.64,48.1,97.0,Satisfactory
Amaravati,2019-11-24,76.12,111.89,1.96,16.19,10.21,0.83,13.3,51.68,136.0,Moderate
Amaravati,2019-11-25,83.5,121.3,2.75,15.78,10.74,0.81,14.34,61.97,167.0,Moderate
Amaravati,2019-11-26,79.85,124.9,2.61,16.51,10.24,1.15,17.76,62.87,174.0,Moderate
Amaravati,2019-11-27,68.76,109.47,2.82,21.1,13.61,0.92,19.3,55.76,151.0,Moderate
Amaravati,2019-11-28,57.83,88.67,2.46,14.13,9.61,0.78,15.1,51.67,121.0,Moderate
Amaravati,2019-11-29,35.69,63.76,2.11,14.42,9.39,0.67,14.59,43.35,78.0,Satisfactory
Amaravati,2019-11-30,55.2,86.24,2.55,12.3,8.72,0.81,18.46,44.15,79.0,Satisfactory
Amaravati,2019-12-02,55.72,86.96,2.85,13.9,9.8,0.7,10.3,42.3,98.0,Satisfactory
Amaravati,2019-12-03,63.99,97.97,2.93,14.49,10.18,0.72,14.19,43.47,100.0,Satisfactory
Amaravati,2019-12-04,77.57,114.45,3.06,14.81,10.46,0.83,14.99,56.45,156.0,Moderate
Amaravati,2019-12-05,82.76,122.21,3.15,22.64,14.7,0.78,29.74,55.26,160.0,Moderate
Amaravati,2019-12-06,90.54,132.55,3.23,23.89,15.42,1.0,19.16,63.55,185.0,Moderate
Amaravati,2019-12-10,39.12,69.06,5.93,24.73,17.97,0.77,10.8,34.82,83.0,Satisfactory
Amaravati,2019-12-11,51.44,82.17,4.9,22.53,15.96,0.68,12.58,36.02,86.0,Satisfactory
Amaravati,2019-12-12,38.89,66.08,3.95,18.7,13.15,0.62,10.22,36.73,72.0,Satisfactory
Amaravati,2019-12-13,35.8,62.14,3.3,16.11,11.24,0.62,12.83,39.73,66.0,Satisfactory
Amaravati,2019-12-14,39.06,63.53,2.22,13.1,8.77,0.55,13.87,41.66,64.0,Satisfactory
Amaravati,2019-12-15,47.53,79.0,2.62,17.58,11.48,0.65,17.05,41.13,73.0,Satisfactory
Amaravati,2019-12-16,46.6,78.44,4.18,17.93,12.93,0.62,18.96,43.5,76.0,Satisfactory
Amaravati,2019-12-17,67.15,107.1,4.36,25.62,17.18,0.84,12.22,47.84,96.0,Satisfactory
Amaravati,2019-12-18,66.82,105.01,2.43,17.15,11.09,0.75,12.67,53.85,137.0,Moderate
Amaravati,2019-12-19,83.16,120.25,2.51,17.41,11.31,0.76,17.03,49.59,138.0,Moderate
Amaravati,2019-12-20,79.92,119.82,2.56,19.92,12.69,0.9,23.63,43.53,188.0,Moderate
Amaravati,2019-12-21,83.64,118.52,1.83,15.67,9.82,0.84,16.5,50.47,166.0,Moderate
Amaravati,2019-12-22,72.34,103.82,1.6,13.46,8.46,0.71,17.81,56.41,162.0,Moderate
